IMG_6662.JPG,down_hand_wrong,2143.7659,1800.8774,-2849.2964,2155.7246,1725.7545,-2674.6301,2175.6685,1723.3373,-2675.3372,2193.9368,1720.2219,-2676.3403,2084.3662,1721.5664,-2783.896,2047.0043,1717.2001,-2784.6482,2004.5414,1715.1296,-2784.6765,2164.7876,1729.6622,-1766.58,1893.4724,1744.4365,-2288.6458,2155.335,1875.66,-2517.799,2079.0999,1879.4203,-2667.2583,2280.0315,2162.644,-1246.4961,1539.0687,2210.6099,-1894.3895,2505.289,2651.824,-1236.69,1387.3489,2820.3142,-2265.1284,3011.8726,2674.0566,-2061.6313,1212.5947,2901.4949,-3326.5483,3161.8352,2669.4487,-2201.7866,1090.5132,2926.4238,-3548.3464,3170.0774,2627.8538,-2397.6672,1095.5515,2864.8389,-3714.7122,3115.6997,2627.976,-2163.9197,1143.182,2849.8428,-3415.5425,2051.6785,2941.826,183.5825,1642.9158,2993.2722,-183.82697,2612.2168,2908.1375,-1595.4868,1445.797,3151.0283,-2853.142,2176.3477,3327.4788,537.0702,1465.9154,3501.8457,-512.1786,2080.7532,3388.1897,733.8601,1489.2301,3549.4824,-290.64172,2369.1797,3577.099,314.5067,1515.4557,3784.59,-904.4162
IMG_6663.JPG,down_hand_wrong,2229.4124,1762.9117,-2863.37,2238.2898,1677.8136,-2683.7612,2253.8386,1676.3942,-2684.329,2268.1697,1675.1643,-2685.1453,2174.7046,1670.7611,-2785.4717,2137.4573,1665.1423,-2786.243,2096.6182,1662.2301,-2786.154,2232.7852,1680.8776,-1763.131,1976.6447,1688.478,-2249.8755,2237.3218,1842.2003,-2529.2153,2159.4336,1846.6805,-2667.739,2340.234,2094.377,-1210.1134,1603.1216,2165.6985,-1868.7542,2550.36,2584.5833,-1061.6101,1489.4827,2771.627,-2229.975,3071.1365,2617.4219,-1811.954,1293.2184,2853.0217,-3272.8057,3222.9,2611.6318,-1956.1436,1189.5857,2895.4067,-3495.957,3233.9932,2568.0999,-2164.4272,1190.6046,2831.1792,-3672.2178,3189.8528,2569.363,-1921.0253,1234.5591,2809.5776,-3366.6333,2110.7915,2910.6892,204.38634,1699.2789,2963.6284,-203.87683,2666.763,2872.4915,-1697.9083,1520.7189,3114.2888,-2843.3047,2234.2947,3303.6272,486.18713,1504.1624,3493.553,-503.17728,2137.678,3366.3142,682.32324,1513.9316,3537.1724,-288.59726,2439.4133,3537.496,260.0251,1559.0343,3771.3765,-946.0463
IMG_6664.JPG,down_hand_wrong,2178.429,1895.8213,-3668.7898,2233.768,1827.2245,-3541.985,2261.3477,1824.0328,-3542.8416,2283.7336,1819.2976,-3544.3796,2131.9038,1815.9132,-3556.4307,2102.1658,1807.7306,-3556.8967,2078.405,1799.9802,-3556.9155,2323.7437,1801.1034,-2612.7722,2040.5581,1783.4657,-2672.4387,2228.0713,1956.3007,-3309.2432,2116.6228,1961.9148,-3325.5366,2526.5352,2123.9045,-1997.0396,1793.0984,2118.758,-1965.0107,2711.2764,2570.4456,-2625.2354,1606.1213,2623.818,-2511.021,3113.3037,2649.8582,-3912.5227,1219.9407,2649.8198,-3860.9614,3233.072,2647.8015,-4211.0215,1081.5503,2654.6294,-4108.9004,3245.0815,2595.1096,-4361.4043,1078.4268,2608.9822,-4330.1416,3200.1829,2600.0493,-4008.6904,1128.83,2602.1611,-3988.5115,2346.5408,2816.3582,-13.020124,1946.2456,2819.9055,13.145441,2790.8047,2823.938,-2805.9558,1551.9119,2912.065,-2623.075,2513.9153,3237.411,-425.7361,1796.6625,3287.655,-151.42686,2426.5566,3314.9355,-232.77686,1891.6099,3372.5342,61.19965,2663.8716,3466.604,-978.0457,1647.5757,3507.9854,-668.91003
IMG_6665.JPG,down_hand_wrong,2155.701,1878.5228,-3510.5132,2208.5928,1804.0331,-3379.898,2236.4854,1799.5267,-3380.728,2260.3467,1795.3391,-3382.163,2103.3777,1798.1056,-3396.0505,2069.9712,1788.7305,-3396.5085,2045.3208,1781.5574,-3396.6128,2296.762,1789.9456,-2470.382,1996.9989,1781.1824,-2540.8123,2203.4407,1937.866,-3162.1104,2092.5708,1946.1345,-3181.5544,2492.577,2130.7075,-1894.8556,1761.7197,2123.6235,-1883.7356,2674.444,2578.3784,-2520.5383,1563.6578,2619.7998,-2449.037,3080.3914,2659.503,-3738.2878,1188.5939,2662.4165,-3712.5054,3205.799,2661.6807,-4014.4573,1048.4738,2665.8022,-3942.3289,3215.5527,2607.7456,-4160.5586,1042.8615,2622.4504,-4148.263,3167.4617,2611.1094,-3829.183,1094.4354,2616.0498,-3831.4062,2312.6084,2827.0286,-6.4036937,1917.5248,2828.7117,6.324761,2756.7927,2835.3281,-2747.353,1514.8469,2923.546,-2561.3098,2461.9255,3245.245,-427.65363,1757.4504,3292.3132,-161.69008,2377.11,3329.3496,-238.54932,1852.975,3381.002,44.18754,2620.9238,3463.7695,-959.1516,1598.6158,3514.8752,-666.61066
IMG_6666.JPG,down_hand_wrong,1924.5828,1825.9496,-3149.7864,1975.1273,1748.5149,-2995.9465,2000.6864,1745.6316,-2996.8596,2026.2098,1743.0061,-2998.1921,1874.8708,1747.0035,-3024.4954,1839.8063,1741.7999,-3024.914,1814.7686,1738.2562,-3025.025,2061.8816,1747.9723,-2087.9407,1769.2544,1747.5602,-2220.2395,1974.4409,1887.4005,-2812.7432,1864.8413,1895.7039,-2849.7769,2253.9897,2121.502,-1591.4586,1529.043,2108.7683,-1655.4816,2443.5295,2586.4165,-1989.8246,1325.8998,2620.676,-2137.5662,2859.436,2665.7202,-2963.33,967.7333,2667.3962,-3328.4038,2972.6343,2661.495,-3189.4114,819.67474,2683.7058,-3550.0486,2977.5815,2614.512,-3354.269,818.69385,2625.1882,-3758.1992,2932.7083,2619.02,-3056.2854,873.9952,2616.6213,-3447.4043,2066.7908,2829.0918,7.3780966,1680.68,2828.6672,-7.4308505,2529.3096,2831.312,-2437.139,1291.2535,2926.4678,-2491.2896,2231.273,3223.8489,-210.96082,1520.4856,3267.9243,-71.91917,2142.2563,3293.9258,-25.261894,1611.1041,3349.2075,142.57063,2398.216,3451.5493,-680.9742,1365.9507,3508.9417,-500.63007
IMG_6667.JPG,down_hand_wrong,1552.1382,1883.9937,-3101.189,1593.7322,1813.5485,-2948.7146,1617.4164,1810.907,-2949.5876,1639.1979,1808.4502,-2950.9688,1503.6968,1807.7107,-2980.5422,1468.9661,1803.8469,-2981.1094,1440.2336,1801.0466,-2981.219,1670.7117,1806.1105,-2030.7288,1395.9275,1807.8242,-2177.3691,1594.2108,1949.943,-2758.3816,1486.1191,1960.2072,-2799.4016,1869.019,2161.3452,-1532.932,1142.683,2180.1199,-1597.3899,2066.6995,2617.3765,-1926.1675,973.9894,2710.1694,-2036.9828,2473.2332,2688.7117,-2976.6345,599.3047,2742.9683,-3301.0017,2599.1072,2684.8132,-3221.1887,450.9418,2763.0454,-3537.6182,2609.3745,2634.4993,-3380.6577,449.75806,2711.4365,-3754.0017,2556.19,2642,-3071.6572,496.74762,2699.1663,-3426.0525,1701.1543,2899.1753,3.501751,1296.2511,2911.44,-3.0994835,2153.5632,2847.817,-2509.393,929.2149,3001.1804,-2625.5308,1855.0188,3283.4045,-272.81067,1160.5112,3362.2708,-217.34792,1767.7725,3357.1877,-85.8302,1252.8628,3437.6387,-4.0176663,2017.6196,3503.7502,-744.9199,1038.8733,3599.8901,-682.97235
IMG_6668.JPG,down_hand_wrong,1615.43,1942.6724,-3132.4854,1652.4196,1867.2003,-2973.2397,1679.1295,1864.7595,-2974.1704,1703.3849,1861.5409,-2975.5037,1561.3293,1865.2047,-3013.283,1524.0656,1861.9264,-3013.71,1493.3484,1860.3843,-3013.7874,1732.5872,1866.388,-2055.7444,1440.2795,1878.4257,-2243.616,1656.7834,2007.561,-2793.0378,1553.0825,2017.3539,-2846.2373,1913.2148,2229.1665,-1578.3059,1199.2177,2244.485,-1661.5052,2134.3794,2669.39,-1902.402,1032.6188,2765.8643,-2104.0232,2564.0803,2722.85,-2810.9258,679.29974,2835.0325,-3296.9373,2682.424,2718.8406,-3023.0205,539.1562,2846.043,-3518.1943,2688.4595,2671.0295,-3198.4727,531.6913,2800.014,-3730.1477,2640.613,2673.508,-2906.4175,579.9402,2791.529,-3417.0022,1747.3583,2938.9917,12.294173,1363.6234,2961.2498,-12.353504,2228.4126,2910.0632,-2396.9172,1004.42004,3094.0105,-2520.874,1923.3729,3324.7769,-212.97054,1229.2134,3444.192,-142.33566,1833.3766,3403.5366,-31.492535,1318.3573,3521.5105,65.81199,2112.336,3543.9312,-690.6454,1106.1421,3675.0405,-609.426
IMG_6669.JPG,down_hand_wrong,1911.9955,2031.4033,-3120.2708,1946.0813,1956.7964,-2958.9653,1970.8774,1953.5914,-2959.8828,1995.218,1948.9462,-2961.2092,1857.0576,1954.8527,-3010.2178,1820.8469,1950.6693,-3010.7107,1789.8877,1947.3723,-3010.8193,2018.9233,1948.6274,-2036.525,1734.7869,1965.0728,-2274.2056,1949.4452,2096.1074,-2778.791,1851.7295,2102.525,-2846.3967,2202.1497,2308.5886,-1547.4253,1491.2949,2342.2517,-1706.281,2434.8174,2745.9763,-1805.4601,1342.7734,2872.6958,-2125.854,2876.65,2793.9204,-2690.2656,997.36957,2949.1953,-3321.0173,2997.1143,2782.314,-2894.5725,855.9283,2969.584,-3551.7925,3000.4634,2729.1787,-3077.6487,848.0712,2919.7683,-3762.2234,2954.094,2736.4026,-2788.976,899.0794,2908.7278,-3440.5112,2045.1968,3032.471,19.453772,1656.7683,3063.8733,-19.520573,2527.715,2989.81,-2298.9893,1305.805,3217.341,-2519.6018,2207.7568,3416.5535,-94.70137,1530.6013,3550.586,-78.93285,2123.7278,3485.8718,89.29032,1611.7335,3618.7937,136.92299,2412.086,3624.4202,-556.48566,1411.5251,3790.9,-524.5487
IMG_6670.JPG,down_hand_wrong,1906.4844,1818.6235,-3256.129,1942.054,1739.6285,-3089.262,1964.6567,1736.8821,-3090.282,1987.7139,1733.9373,-3091.741,1851.6787,1738.634,-3148.7039,1813.9202,1734.7682,-3149.2583,1781.7017,1731.969,-3149.3357,2008.4359,1742.3495,-2121.073,1721.7828,1756.4001,-2404.1453,1943.2406,1886.6797,-2896.4478,1842.6685,1894.2178,-2977.0862,2179.7285,2118.837,-1599.3674,1451.7603,2150.253,-1804.3179,2407.5974,2559.4167,-1907.2899,1295.2006,2708.1084,-2253.7961,2876.221,2603.8718,-2905.9653,994.53296,2762.5713,-3578.1643,3000.9556,2583.373,-3140.0166,845.4943,2791.6462,-3838.5154,3006.0781,2539.0066,-3322.1875,845.1617,2732.7478,-4041.0967,2959.835,2550.6772,-3006.7957,896.3432,2716.8857,-3695.3289,1995.4232,2866.986,42.77443,1603.4226,2895.0369,-42.789913,2506.025,2796.7283,-2514.8264,1261.7495,3004.509,-2884.9756,2168.08,3251.5571,-211.79718,1487.755,3382.0347,-299.19858,2081.6584,3344.1313,-18.410303,1555.2793,3451.018,-67.84599,2359.8496,3448.0325,-705.3188,1406.6072,3613.7935,-791.30524
IMG_6671.JPG,down_hand_wrong,2013.7096,1730.8916,-3175.009,2046.3147,1651.8204,-3006.9287,2070.2773,1648.5757,-3007.9268,2093.4329,1644.4365,-3009.3196,1965.801,1649.7426,-3080.6233,1926.7991,1644.3259,-3081.1863,1891.7504,1639.9535,-3081.264,2104.7317,1648.3636,-2046.7574,1818.8505,1658.3268,-2394.6697,2043.6277,1795.8353,-2817.6602,1952.7788,1801.2404,-2917.1453,2261.6511,2034.9697,-1534.6213,1534.9773,2039.7777,-1811.8115,2496.6553,2472.0972,-1743.6573,1374.981,2601.9368,-2171.7585,2959.7874,2519.1284,-2637.9658,1088.144,2667.6814,-3357.5989,3083.356,2505.6736,-2849.3223,942.84,2693.3618,-3606.729,3097.0312,2462.5757,-3046.4438,939.3996,2636.8381,-3817.8804,3046.9675,2472.1384,-2742.9946,987.41693,2622.181,-3475.2373,2064.3657,2783.3318,54.16492,1672.3397,2801.18,-54.276928,2592.1106,2718.9192,-2363.737,1337.562,2937.659,-2797.1492,2223.2646,3161.8835,-68.5692,1529.9806,3286.752,-212.63138,2136.6594,3236.342,126.786575,1590.417,3348.5676,20.219133,2431.0354,3371.3096,-524.13947,1451.7275,3535.5955,-679.84503
